timestep,ep_return,ep_return_max,ep_return_min,ep_length,fps
45619200,652.8767,668.78906,636.00977,768.0,6746.469358482888
46080000,652.9905,668.43164,630.81055,768.0,6750.490155486495
46540800,653.21014,669.9004,636.3281,768.0,6742.427666990734
47001600,653.3345,667.7383,633.9961,768.0,6746.509657756731
47462400,653.08624,669.8086,635.39453,768.0,6750.5463559228
47923200,653.07947,670.66406,634.44727,768.0,6742.765275041798
48384000,652.98004,669.209,634.4492,768.0,6746.857267965874
48844800,653.0571,669.1133,637.32227,768.0,6750.798326044874
49305600,653.32697,670.4219,638.12305,768.0,6743.160871067479
49766400,653.09686,667.7988,631.39453,768.0,6746.985281514121
