run_id,final_state,target_character,pe,gpt_model,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,feedback_input_type,total_timesteps,n_aux_worst,n_aux_best,reward_feature,fewshot,problem,seed,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability,score,Evaluation/naive_playability
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,6,0.8888888955116272,0.9333333969116212,0.9333333969116212,26.000001907348633,0.3333333432674408,0.0,0.9666666984558104,1.7000000476837158,0.9666666984558104,1.0,0.8888888955116272,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,1,0.0,0.9333333969116212,0.2000000178813934,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,2,0.0,0.2333333492279052,0.1666666716337204,26.086957931518555,3.000000238418579,0.0,0.0,0.0,0.0,0.7666667103767395,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,3,0.0333333350718021,1.0,1.0,26.000001907348633,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,1.0,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,4,0.1222222298383712,0.0666666701436042,0.0666666701436042,26.000001907348633,2.6000001430511475,0.0333333350718021,0.3666666746139526,0.0,0.2000000178813934,1.0,0.1222222298383712,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,5,0.055555559694767,0.4666666984558105,0.4666666984558105,26.000001907348633,2.3000001907348633,0.5333333611488342,0.0,0.1666666716337204,0.2666666805744171,1.0,0.055555559694767,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,2,6,0.1777777969837188,0.7333333492279053,0.7333333492279053,26.000001907348633,0.9333333969116212,1.533333420753479,0.0,0.5333333611488342,0.7666667103767395,1.0,0.1777777969837188,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,1,0.0222222246229648,0.3000000119209289,0.2666666805744171,26.074073791503903,2.6666667461395264,0.2666666805744171,0.0,0.0666666701436042,0.1333333402872085,0.9000000357627869,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,2,0.0,0.6333333849906921,0.4000000357627868,26.90909194946289,3.000000238418579,0.0,0.0,0.0,0.0,0.3666666746139526,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,3,0.0,0.6333333849906921,0.4000000357627868,26.90909194946289,3.000000238418579,0.0,0.0,0.0,0.0,0.3666666746139526,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,4,0.0111111123114824,0.6666666865348816,0.6000000238418579,26.413793563842773,2.433333396911621,0.5333333611488342,0.0,0.0333333350718021,0.2666666805744171,0.9666666984558104,0.0111111123114824,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,5,0.1555555611848831,0.9333333969116212,0.9000000357627869,26.13793182373047,1.2000000476837158,1.3333333730697632,0.0,0.4666666984558105,0.6666666865348816,0.9666666984558104,0.1555555611848831,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,1,6,0.1555555611848831,0.9333333969116212,0.9000000357627869,26.13793182373047,1.2000000476837158,1.3333333730697632,0.0,0.4666666984558105,0.6666666865348816,0.9666666984558104,0.1555555611848831,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,1,0.0,0.3666666746139526,0.0333333350718021,28.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0333333350718021,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,2,0.0,0.3333333432674408,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,3,0.0222222246229648,0.3000000119209289,0.2666666805744171,27.416667938232425,2.933333396911621,0.0,0.0666666701436042,0.0,0.0333333350718021,0.8000000715255737,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,4,0.0,0.1000000089406967,0.0333333350718021,28.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,0.2333333492279052,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,5,0.0,0.1000000089406967,0.0333333350718021,28.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,0.2333333492279052,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,2,6,0.0,0.1000000089406967,0.0333333350718021,28.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,0.2333333492279052,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,1,0.0222222246229648,0.6000000238418579,0.6000000238418579,26.0,2.6666667461395264,0.2666666805744171,0.0,0.0666666701436042,0.1333333402872085,0.9666666984558104,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,2,0.0,0.0666666701436042,0.0666666701436042,26.000001907348633,2.6666667461395264,0.3333333432674408,0.0,0.0,0.1666666716337204,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,3,0.0,0.0666666701436042,0.0666666701436042,26.076923370361328,2.866666793823242,0.1333333402872085,0.0,0.0,0.0666666701436042,0.8666667342185974,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,4,0.0,0.1666666716337204,0.1666666716337204,26.13793182373047,2.6666667461395264,0.3333333432674408,0.0,0.0,0.1666666716337204,0.9666666984558104,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,5,0.0,0.1333333402872085,0.0333333350718021,30.399999618530273,2.933333396911621,0.0666666701436042,0.0,0.0,0.0333333350718021,0.1666666716337204,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,1,6,0.0,0.0666666701436042,0.0666666701436042,26.0,2.7333335876464844,0.2666666805744171,0.0,0.0,0.1333333402872085,0.9666666984558104,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,1,0.0111111123114824,0.7833333611488342,0.1500000059604644,26.0,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0333333350718021,0.0333333350718021,0.0111111123114824,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,2,0.0,0.6500000357627869,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,3,0.0222222246229648,0.7500000596046448,0.1500000059604644,31.0,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0666666701436042,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,4,0.0,0.3666666746139526,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,5,0.0333333350718021,0.5,0.4500000178813934,26.22222328186035,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0666666701436042,0.9000000357627869,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-6,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,6,6,0.1555555611848831,0.2666666805744171,0.2666666805744171,26.000001907348633,2.533333539962769,0.0,0.3666666746139526,0.1000000089406967,0.3666666746139526,1.0,0.1555555611848831,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,1,0.0222222246229648,0.7666667103767395,0.7333333492279053,26.0,2.6000001430511475,0.3333333432674408,0.0,0.0666666701436042,0.1666666716337204,0.9666666984558104,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,2,0.0,0.0666666701436042,0.0666666701436042,26.000001907348633,2.8000001907348633,0.2000000178813934,0.0,0.0,0.1000000089406967,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,3,0.0,0.1333333402872085,0.1000000089406967,26.35714340209961,2.7333335876464844,0.2666666805744171,0.0,0.0,0.1333333402872085,0.9333333969116212,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,4,0.0,0.1666666716337204,0.1666666716337204,26.000001907348633,2.6666667461395264,0.3333333432674408,0.0,0.0,0.1666666716337204,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,5,0.0,0.3000000119209289,0.3000000119209289,26.06896591186523,2.6666667461395264,0.3333333432674408,0.0,0.0,0.1666666716337204,0.9666666984558104,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,3,6,0.0,0.1666666716337204,0.1333333402872085,26.3157901763916,2.866666793823242,0.1333333402872085,0.0,0.0,0.0666666701436042,0.6333333849906921,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,1,0.0666666701436042,1.0,1.0,26.000001907348633,2.8000001907348633,0.0,0.1333333402872085,0.0666666701436042,0.0666666701436042,1.0,0.0666666701436042,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,2,0.1555555760860443,1.0,1.0,26.000001907348633,2.500000238418579,0.0333333350718021,0.3000000119209289,0.1666666716337204,0.1666666716337204,1.0,0.1555555760860443,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,3,0.0,0.2333333492279052,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,4,0.0,0.4333333671092987,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,5,0.5222222805023193,1.0,1.0,26.000001907348633,1.4000000953674316,0.0333333350718021,1.033333420753479,0.5333333611488342,0.5333333611488342,1.0,0.5222222805023193,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,4,6,0.6777777671813965,1.0,1.0,26.000001907348633,0.2000000178813934,0.7666667103767395,1.100000023841858,0.9333333969116212,0.9333333969116212,1.0,0.6777777671813965,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,1,0.0,0.8000000715255737,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,2,0.0888888984918594,0.7500000596046448,0.4500000178813934,27.42857360839844,2.7333335876464844,0.0,0.1333333402872085,0.1333333402872085,0.1333333402872085,0.2333333492279052,0.0888888984918594,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,3,0.0222222246229648,0.6666666865348816,0.2166666835546493,28.399999618530273,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.1666666716337204,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,4,0.0,0.6000000238418579,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,5,0.0222222246229648,0.5333333611488342,0.1500000059604644,30.0,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.1000000089406967,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w2_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,1,array,False,dungeon3,5,6,0.1444444358348846,0.2333333492279052,0.2333333492279052,26.000001907348633,2.533333539962769,0.0333333350718021,0.3666666746139526,0.0666666701436042,0.4000000357627868,1.0,0.1444444358348846,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,1,0.0333333350718021,0.8000000715255737,0.2333333492279052,26.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,2,0.0,0.7666667103767395,0.2333333492279052,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,3,0.0333333350718021,0.9000000357627869,0.4000000357627868,31.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0666666701436042,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,4,0.0,0.4000000357627868,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,5,0.0,0.3666666746139526,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,4,6,0.0,0.7666667103767395,0.2333333492279052,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,1,0.0,0.7333333492279053,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,2,0.0111111123114824,0.6666666865348816,0.6000000238418579,26.296297073364254,2.9000000953674316,0.0666666701436042,0.0,0.0333333350718021,0.0333333350718021,0.9000000357627869,0.0111111123114824,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,3,0.0111111123114824,0.4333333671092987,0.4000000357627868,26.230770111083984,2.566666841506958,0.4000000357627868,0.0,0.0333333350718021,0.2000000178813934,0.8666667342185974,0.0111111123114824,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,4,0.0777777805924415,0.8333333730697632,0.5666667222976685,26.33333396911621,2.1000001430511475,0.6666666865348816,0.0,0.2333333492279052,0.3000000119209289,0.6000000238418579,0.0777777805924415,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,5,0.0,0.4666666984558105,0.4333333671092987,26.13793182373047,2.4000000953674316,0.6000000238418579,0.0,0.0,0.3000000119209289,0.9666666984558104,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,5,6,0.1888889074325561,0.8666667342185974,0.8000000715255737,26.153846740722656,0.9000000357627869,1.533333420753479,0.0,0.5666667222976685,0.7666667103767395,0.8666667342185974,0.1888889074325561,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,1,0.0,0.3666666746139526,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,2,0.0,0.6833333969116211,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,3,0.0333333350718021,0.0333333350718021,0.0333333350718021,26.000001907348633,2.9000000953674316,0.0,0.1000000089406967,0.0,0.1000000089406967,1.0,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,4,0.0111111123114824,0.7666667103767395,0.7666667103767395,26.000001907348633,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0333333350718021,1.0,0.0111111123114824,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,5,0.0333333350718021,0.8000000715255737,0.8000000715255737,26.000001907348633,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0666666701436042,1.0,0.0333333350718021,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-10,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,10,6,0.0,0.0666666701436042,0.0666666701436042,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,1,0.0,0.3333333432674408,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,2,0.0,0.6666666865348816,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,3,0.1888889074325561,0.1000000089406967,0.1000000089406967,26.000001907348633,2.433333396911621,0.0,0.4666666984558105,0.1000000089406967,0.4666666984558105,1.0,0.1888889074325561,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,4,0.4555555880069732,0.6500000357627869,0.6500000357627869,26.000001907348633,1.633333444595337,0.0,0.7000000476837158,0.6666666865348816,0.7000000476837158,1.0,0.4555555880069732,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,5,0.0,0.4833333492279053,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-9,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,9,6,0.0,0.1333333402872085,0.1333333402872085,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-8,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,8,1,0.0222222246229648,0.8833333849906921,0.1333333402872085,28.0,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0222222246229648,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-8,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,8,2,0.0,0.0,0.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0,0.0,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-8,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,8,3,0.2444444894790649,0.016666667535901,0.016666667535901,26.000001907348633,2.266666889190674,0.0,0.7333333492279053,0.0,0.7333333492279053,1.0,0.2444444894790649,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-8,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,8,4,0.3444444537162781,0.4000000357627868,0.4000000357627868,26.000001907348633,1.9666668176651,0.0,0.7000000476837158,0.3333333432674408,0.7000000476837158,1.0,0.3444444537162781,
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w2_chr-2_1_s-8,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,2,2,array,False,dungeon3,8,5,0.2888889014720917,0.016666667535901,0.016666667535901,26.000001907348633,2.133333444595337,0.0,0.8333333730697632,0.0333333350718021,0.8333333730697632,1.0,0.2888889014720917,
