timestep,ep_return,ep_return_max,ep_return_min,ep_length,fps
25344000,417.56784,423.72266,411.02344,768.0,6457.558587713931
25804800,417.6794,426.4004,410.85352,768.0,6466.367280504053
26265600,417.63507,424.04297,410.2832,768.0,6452.067149821713
26726400,417.57254,424.73242,410.0957,768.0,6460.734820787036
27187200,417.4769,423.38477,410.10352,768.0,6468.667818519979
27648000,417.53934,425.81836,408.7461,768.0,6476.778046709107
28108800,417.50076,423.91992,410.58008,768.0,6463.864804407853
28569600,417.47903,425.54297,408.99023,768.0,6471.933852769278
29030400,417.5063,425.2754,410.17383,768.0,6479.708338644346
29491200,417.52274,425.1289,410.20312,768.0,6467.256742799717
29952000,417.4852,424.0332,409.8047,768.0,6474.574398572852
30412800,417.30255,423.88086,408.61328,768.0,6481.9945909694925
30873600,417.64084,426.6289,410.10156,768.0,6469.931768082281
31334400,417.42044,423.8086,409.6621,768.0,6477.273572505368
31795200,395.19592,407.0039,384.58008,768.0,6482.977569294418
32256000,384.98383,396.4297,371.38477,768.0,6488.146561705482
32716800,414.96155,424.66992,407.7832,768.0,6475.941610543734
33177600,417.53088,424.14844,410.1289,768.0,6482.826770290992
33638400,417.71268,423.9297,409.3496,768.0,6489.489784478139
34099200,417.50668,423.6211,411.26172,768.0,6478.620926680796
34560000,417.4178,425.19922,408.10742,768.0,6485.294167899534
35020800,417.72034,423.43945,411.02734,768.0,6491.622184268783
35481600,417.52942,426.36523,410.80078,768.0,6481.105983739438
35942400,417.67682,423.9082,411.3711,768.0,6487.497723769342
36403200,417.6073,425.64062,410.56445,768.0,6493.548745253401
36864000,417.43008,423.3711,410.42773,768.0,6499.663345937499
37324800,417.47293,425.02148,411.0586,768.0,6489.815145067876
37785600,417.48938,425.02734,410.36523,768.0,6495.863887780821
38246400,417.51724,424.45312,411.41992,768.0,6501.737178651469
38707200,417.44122,424.75,409.72852,768.0,6492.067886901821
39168000,417.5369,423.6289,411.23242,768.0,6497.62892117736
39628800,417.50677,424.81445,410.1328,768.0,6503.208526462826
40089600,417.6012,424.60547,411.54492,768.0,6493.711788259668
40550400,417.5553,425.35156,410.13672,768.0,6499.284815670002
41011200,417.3627,423.79492,409.54492,768.0,6504.589940635468
41472000,417.77194,424.59375,410.33203,768.0,6509.833831647487
41932800,417.50366,423.69922,410.11328,768.0,6500.822859520159
42393600,417.4797,425.63477,409.50586,768.0,6506.031117452692
42854400,417.65894,424.08398,410.4453,768.0,6511.071962530146
43315200,417.4313,423.7207,410.50977,768.0,6502.263084813801
43776000,417.49918,424.3203,410.91992,768.0,6507.368160450143
44236800,417.46237,424.9746,409.48047,768.0,6512.263793942894
44697600,417.46057,424.20898,408.83594,768.0,6503.723020085961
45158400,417.5379,423.99023,411.20898,768.0,6508.361526631473
45619200,417.67618,424.87305,410.5078,768.0,6513.111283669619
46080000,417.59586,425.9121,409.66406,768.0,6517.645663601718
46540800,417.50745,425.69922,409.46875,768.0,6509.293142126851
47001600,417.47647,425.83594,411.48242,768.0,6513.956627006928
47462400,417.5436,424.22266,411.12305,768.0,6518.457407113709
47923200,417.60687,424.19727,409.82422,768.0,6510.47658575578
48384000,417.5575,423.61914,410.71484,768.0,6515.016239766258
48844800,417.56888,423.6504,410.19922,768.0,6519.424000084754
49305600,417.52863,423.5996,410.04492,768.0,6511.348632268423
49766400,411.4911,419.3086,404.6836,768.0,6515.118078258162
